,crystal_name,indirect_bandgap (eV),_cell_length_a,_cell_length_b,_cell_length_c,_cell_angle_alpha,_cell_angle_beta,_cell_angle_gamma
5832,Al19B9Fe5LiMn2Na2O93Si18,0.3761,15.03813129,15.05998999,6.618032261,90.01801289,90.04651166,120.0993113
5833,Ge33Li23Nd22,0.4275,4.354989676,6.742897595,51.04384653,89.80946329,90.00000124,89.99999927
5834,Bi22Cu6Li4O72P12,0.6531,10.64870731,5.051808428,23.46595287,89.99995335,89.19700597,90.00008346
5835,Cl2Li4N23OP12,0.3746,4.62388455,12.82953362,7.366187591,90.21523298,93.16048368,91.8217827
5836,Cl14Eu16Li14O32Si8,0.3674,8.007049084,8.550506162,15.86624794,89.99995216,94.98695275,90.00014498
5837,Li2O16Sb6,0.6861,8.916944775,9.286805501,2.864092203,89.99970837,89.99972278,84.14795675
5838,Cr7Fe3Li9O32Sb5,0.3764,7.954852821,7.672561317,7.824134039,89.59397841,86.13649985,91.13931829
5839,Al4F2K2Li3MnO22Si6,0.4855,4.927268102,8.590160119,9.214666791,89.85043462,100.6111699,89.92728452
5840,Al9B3NaO31Si6,4.9875,8.993733219,8.993690098,8.993739831,114.2085961,114.2088361,114.2083676
5841,Al5F2FeK2Li3O22Si5,1.0829,4.956060909,8.556306183,9.238969966,90.10820176,101.1705687,90.12681747
5842,Al2F3K2Li3MnO21Si8,0.9461,4.929672493,8.529322957,9.16501398,89.97211071,101.0945937,90.15152732
5843,K4Li4O12S4,0.398,4.597266086,8.406851589,7.702882861,91.00562135,91.18893891,90.95313062
5844,F8Li10Na6Ni8O32P8,0.3721,9.968525816,5.922915226,10.38194013,89.98618481,89.45955309,90.04188095
5845,Al17B9Fe6LiMgNa3O93Si18,1.3821,15.0959833,15.04720437,6.617225061,90.16868345,89.83862119,119.8404483
5846,Al19B9Fe7MgNa3O93Si18,1.386,15.1156046,15.08350257,6.636116873,90.00565812,89.85599265,119.903736
5847,Al16B9CaFe9Mg2Na2O93Si18,1.2996,15.12330337,15.15643089,6.641972929,90.01701376,90.10972689,120.1167556
5848,Al4Be5CsLi2O36Si12,1.0794,8.78345292,8.64500193,8.676115827,90.00004986,89.99998576,120.4969066
5849,Mg33O100ScSi32,3.6973,8.99607316,8.233912535,20.40540697,89.93040558,91.16270917,89.9708363
5850,Mg36O124Sc6Si40,4.0483,8.987909005,8.267428933,25.39726997,89.96740333,93.65332466,89.95256992
5851,Li2Mg30O100ScSi32,5.1242,9.106487492,8.172079936,19.99839782,90.19449332,91.78972119,90.06189192
5852,Eu2Ga7Li,0.5367,4.153575017,4.153572915,10.61484324,90.00000288,90.00000377,90.00000103
5853,Eu2Ga6Li2,0.3944,4.079750288,4.079775573,11.20626248,90.00001834,89.99999005,89.99999881
5854,Be6Ca2K2Li3NaO30P6,0.7388,10.89579757,10.81406856,4.382368506,90.66065442,89.11771295,120.5375163
5855,Li4O48P12Zr8,4.4931,13.95802659,8.13797992,8.299550192,89.75982768,124.8800299,90.35192886
5856,La3Li8Nb5O28Ti3,0.7683,5.239848835,5.240268185,16.85736197,90.03110782,90.00494257,89.93662905
5857,Cl6Gd6,0.387,3.695071237,3.695080395,28.48681037,89.98116611,90.01859109,120.0118064
5858,Li23Mn4N9,0.3831,5.139588337,5.157873064,15.40615968,91.08627071,91.3350415,120.4593102
5859,Cl32Cr9Li18,0.4286,9.977552403,9.9099761,9.851065883,89.36243122,88.50495468,89.65816153
5860,Al8Ge8K4Li4O40,0.385,13.1399605,8.060532996,9.390553161,89.90083688,133.0779859,90.68522966
5861,AlCa2F4Fe5Mg3Mn2Na4O44Si15,0.5579,9.226236168,16.73340513,4.970716079,89.97258481,105.0881313,89.95337515
5862,Li5Mo16O64Rb12Zn7,3.5885,10.90892015,10.88572905,10.88283322,89.99333299,90.00299801,90.01141013
5863,In4Li8Nb4O48P12,2.0833,7.960435444,8.314019136,11.13392401,90.99761054,90.45879941,89.93753077
5864,Al22B9FeLi3MnNa3O93Si18,1.5484,15.13956739,15.13846566,6.599742355,90.04935895,89.99775888,119.9995352
5865,Al26B9MnNa3O93Si18,1.8266,15.14696915,15.13633777,6.614403152,90.04940384,89.96596649,120.1019373
5866,Al2F16K7Li3Mg21O80Si30,0.5054,4.995698984,8.651991584,37.02778526,90.01392617,100.3207687,90.00543388
5867,AlO23Si8,0.3763,4.930439898,7.978339417,9.136416827,90.93130165,101.6083287,90.54115
5868,B4Li5,0.703,4.21629283,4.52163943,4.216406323,89.95291497,85.08331821,89.95461246
5869,B18Li8O,0.4984,8.049543751,8.043610994,4.043132197,90.00056458,89.99886891,120.0329873
5870,Al7Li5Na4O72P18Ti5,2.2369,7.800733105,7.800923925,20.0370277,89.35068615,90.0078752,119.9304472
5871,Li7Sn4Zn5,0.9436,6.336649619,6.336647147,6.336647276,90.00001729,89.99998523,89.99996571
5872,As24Cr16K4Li20O96,0.3684,11.35156765,11.32778517,11.35044216,89.78748396,89.99604046,90.10792748
5873,As24Cr16K3Li21O96,0.3672,11.31834249,11.32662883,11.32657771,89.80853941,90.14994867,89.84972096
5874,Ba4Li6O44Ti18,0.3943,5.536583339,9.384977103,13.28919987,90.3111157,89.80040736,90.1501175
5875,Cu62Li52Si46,0.3752,12.69454913,12.65344925,12.67645876,90.14542967,89.93501621,90.33663028
5876,Cu49Li52Si59,0.3686,12.70848981,12.76556538,12.69898744,89.88722273,89.64890866,90.61914566
5877,Ca19CeLiO48Si12Sr3,3.1463,19.41560824,8.878865603,5.231369752,90.14144648,89.64719004,90.1187341
5878,Ca20O48Si12Sr4,4.2631,19.43674774,8.880919666,5.228820801,89.80714925,89.85945634,90.10538789
5879,Ca20Li2O48Si12Sr2,4.0404,19.29379632,8.851666436,5.2010149,90.17105824,90.09272086,89.6767074
5880,F8Li11O48Sr5Ta16,4.4053,10.4712705,10.49569138,10.46677535,90.04972176,90.29389393,89.97219827
5881,F12K4Li2Y4,0.3991,8.992571733,6.368761447,11.01559236,90.00000384,144.7918177,90.00004296
5882,Al16Fe4LiMg3O74Si20,0.7491,16.60571681,9.476779974,9.471366532,91.31846671,90.00240852,90.00050953
5883,Co6Li5O32Ti13,0.4024,8.28630098,8.291770941,8.302125773,90.00608874,90.231733,90.14448958
5884,Li10Mn16O32,0.3712,8.012683338,7.592817941,8.049352416,89.60021247,91.58948563,89.54558938
5885,Cr5Li2Mn4O72P18Ti7,0.3764,8.513521119,8.513518974,19.90770434,89.99987522,90.00012799,120.0021849
5886,AlF4Fe9KMnNa4O44Si15,0.4599,9.439361222,17.40988343,5.218182586,89.98722519,104.4432097,89.97687589
5887,In3Li7O72P18Ti9,2.7591,8.634678916,8.634328933,21.12638779,89.96185254,90.20368011,119.9680715
5888,Fe2Li7Mn15O32,0.3651,7.986593794,7.691092665,7.9866148,91.26367487,92.14852599,88.72985843
5889,Fe2La3Li2O16Sr5,0.4469,5.281032049,5.284656459,12.61485326,90.00000831,90.00001043,90.0028247
5890,Fe2La4O7,0.4659,3.719183657,3.719183676,12.59057038,90.00000526,90.00002322,90.0000061
5891,K4Li4O10S4,0.7312,4.785681783,8.333223155,8.749328751,86.41322159,92.15030911,91.82343166
5892,Li13Mn10O32,0.3671,8.142860909,7.9769013,8.103659476,89.94305754,91.65564435,92.48936578
5893,GaLi7Mn16O32,0.3777,7.902901994,7.90304495,7.90289075,90.00034164,89.99838798,90.00202793
5894,Al22LiNa2O36,0.4052,5.627145482,5.579684812,22.42293523,89.99999763,89.99998666,119.7901949
5895,AlF3Fe9KMnNa5O45Si15,0.492,9.505962894,17.34363152,5.208292851,90.03482661,104.5121141,89.97946796
5896,AlF3Fe9LiNa4O45Si15,0.6662,9.400473591,17.55394582,5.252344146,89.9432938,104.0278901,89.94752056
5897,Fe8Li2O16Sb2,0.3644,5.719419834,5.718197655,9.566273745,89.04801373,90.96065052,120.1295535
5898,F10Li4O10Ta6,0.4477,3.950897427,3.950928783,26.43560292,89.9998715,89.99999949,89.99999997
5899,F9Li5O11Ta5,0.3902,3.929494763,3.910802705,27.57794156,90.04172596,90.04139618,89.97617755
5900,LiO30Ta12,1.6975,16.82173425,3.85212816,9.038411551,90.00000081,90.06195931,90.00000028
5901,LaNb8O24,0.4071,7.77651158,7.779443262,7.785719066,90.0000371,90.00006484,89.99964231
5902,Li8Na5O48Ru24,0.367,9.006960495,15.70199055,6.185793151,89.91138108,90.03446595,90.17470432
5903,Fe2LiNi3O6,0.4034,2.804183705,2.804180941,14.8433057,89.96471254,90.035096,120.0177499
5904,Li3Mn17O32,0.3637,7.934510404,7.892817399,7.862863393,91.16172533,89.62302905,92.45815334
5905,Ge12Li2O72P18,0.4391,8.134070254,8.134018882,21.28328079,89.99182579,90.0036191,120.0001925
5906,Cu5Li5Nb3O24Ti5,0.3912,7.535862032,7.47943839,7.40820685,90.0852695,90.30917777,90.19403583
5907,Co9Li6O32Ti9,0.3656,8.215825324,8.170291229,8.15465492,90.21873714,90.72519758,91.11202158
5908,Cr4Li4Mn2O72P18Ti8,0.3762,8.510570824,8.510571894,20.25043356,89.99982562,90.00009012,120.001946
5909,Al9F4K4Li3O44Si13,4.4633,9.126869766,5.198053369,20.41996529,90.31588383,100.0193238,90.21562759
5910,Cr4Li5MnO72P18Ti8,0.4292,8.50287443,8.502879724,20.48566454,89.99982889,90.00012426,120.0018908
5911,La3Li9O18Ti6,0.3777,5.682841946,5.648549673,14.91816495,93.9618101,90.22938017,120.3233125
5912,F16Li4O4Ta6,0.3737,4.083950924,4.083944169,25.68673002,89.99999941,89.99999046,90.00004073
5913,O31Ta12,0.424,16.67255466,3.849565745,8.939235393,90.0000001,89.71579135,89.99999983
5914,CaF2Fe3Mg6MnNa5O46Si16,0.7754,9.598295139,17.56594238,5.185150484,90.0000011,104.9193208,89.99999814
5915,Be4Ca2FeMn3O34P6,0.3681,6.243873955,9.843945965,9.698543575,72.39233618,84.56245349,86.85269081
5916,Ca7F2K2Li6NaO66Si24Ti4,4.1717,9.880970277,9.886339462,17.2995961,99.29997508,94.73640964,119.8793982
5917,Li6NO3Ti2,0.4166,4.946083078,5.148097195,5.208571819,94.50496143,85.55146543,77.05468025
5918,CaF2Fe2KLiMg5Mn2Na3O46Si16,0.986,9.716049719,17.78161615,5.273525143,90.06826716,104.3184605,89.91052203
5919,Al2CaF3Mg9MnNa4O45Si14,1.542,9.58157091,17.72785547,5.245324628,89.94936857,104.7928846,89.79853617
5920,Li15Nb4O42Ti12,0.9424,5.074448662,5.074446694,32.65007239,89.99994843,90.00022432,120.0038966
5921,Al16Fe2Mg6NaO72Si20,0.6817,16.93853251,9.661785752,9.274736959,90.02441555,90.00000902,90.00000264
5922,Fe8Mn5Na2O48P12,0.3638,11.19427647,11.83389211,6.194369845,88.71838071,113.4823203,91.28871282
5923,FeLi3O6,0.3638,3.049475692,3.06434958,11.29918781,107.1765106,77.00015721,118.0296288
5924,Al22Li2Na2O36,0.3774,5.602478407,5.624137335,22.40833946,89.79526939,90.10689181,120.3909209
5925,Ca28F8K4Li12O144Si48Ti5Zr3,3.7211,17.03006007,9.793626255,20.9846349,90.00563009,112.5630569,89.99081944
5926,FeMn3Nb3O32SnTa7Ti,0.3929,9.144663458,11.18836633,5.009513489,90.53739958,89.38700469,90.32230966
5927,Ga6Li8Si2,0.3795,6.173994848,6.174010822,6.173976833,90.68453681,89.31552546,90.68444189
5928,Fe4K2Li6Na3O60Si24,2.8247,9.949396541,9.949403726,14.17724979,89.99999435,89.99999827,120.002728
5929,Li8Ni8O32V8,0.3824,8.195758672,8.06104194,8.093178184,89.87123017,89.81294582,89.99054144
5930,Fe5Li5Mn13O32,0.3633,7.976368347,7.883527884,7.840911102,91.42257837,90.80712842,89.61867534
5931,Ge2Li12O16P2,1.5896,10.7487327,6.210486504,4.950542993,90.01320337,89.909806,89.99180716
5932,LiO32Ta11,0.3895,16.62515452,3.863947778,9.158224005,90.0933984,90.32540456,89.99426
5933,Al16Fe10MgO48Si8,0.4195,7.834253802,16.74090698,5.691651407,90.13906791,89.70279168,90.03837885
5934,Al20Fe8MgO48Si6,0.4003,7.988558133,16.68758009,5.7080155,90.78629083,90.10066841,89.82912161
5935,Al6Cs2Li6O31Si6,0.4368,12.32609102,12.63146463,4.911016129,90.55400131,89.84034176,119.8028667
5936,Al15BeCa4LiO48Si8,3.0805,5.180992487,8.936549645,19.07880517,89.64942156,95.4047454,90.02843214
5937,Al5F4K2Li2O20Si7,0.6708,5.180055703,8.847741433,10.4520468,89.87033773,100.6481488,89.91009036
5938,Li16P2S24Si4,0.3803,8.388095765,8.557297057,12.1640494,88.26859073,90.752918,90.55389121
5939,Ir3LiO6,0.3923,3.161571527,3.161575389,13.18460741,89.96032184,90.03984556,120.0522676
5940,Cl32Cr11Li11,0.4396,9.774476513,10.0350118,9.784867805,91.05070988,89.85977858,90.14626682
5941,Cl32Cr7Li13,0.6974,9.877956077,10.13055047,9.911175451,87.81451366,87.55344101,91.18320745
5942,KLi3O16Sb5,0.3938,10.42078259,10.13031366,3.133684655,89.84730385,90.16134177,90.90430688
5943,Ge16Li11Pb28S64,1.6894,14.02456746,13.89319673,14.10286424,90.57873075,90.24118084,89.13088673
5944,Co6Li15O56P16,0.3947,9.521192438,9.460180741,10.4975934,90.10852223,99.86242045,89.61855618
5945,Ga4Li9Mn11O32,0.3742,8.071912851,7.964411264,7.967272318,89.32438371,89.53369898,88.25156193
5946,Al18Fe2MgO48Si8Zn,0.412,7.755227202,16.39764102,5.586575351,89.99999631,90.61089858,90.0000001
5947,Fe6Li2Mg8O48Si16,0.3688,18.04153719,8.626902917,5.129578909,90.11678932,90.12217031,90.15245018
5948,Al3O19Si6,1.3056,5.178753206,8.485073049,8.061109586,83.56441899,95.15237747,88.86678124
5949,Al15Fe4Mg3O48Si8,0.3984,7.787278235,16.35198517,5.598909551,89.999783,89.66232386,90.00001399
5950,Al18Fe3O48Si7,0.3872,7.799585301,16.28353578,5.621913465,90.29507754,90.17703519,90.60159385
5951,In3Li6O72P18Ti9,0.373,8.612680085,8.612677714,21.14823683,89.99921259,90.00076844,120.0038229
5952,La6Li8Nb5O38Ti7,0.45,5.552769995,5.585200956,25.59093093,90.03405643,89.3979038,89.61883237
5953,La8Li8O42Ti12,0.3916,5.55616301,5.602483338,25.62020446,89.65496659,90.14362902,90.29198684
5954,Fe7Li8O32Sb9,0.3692,8.698635926,8.488331787,8.464733423,86.92886121,89.35935304,89.88100695
5955,Al4F2Fe3Li4Mg2Na2O47Si16,0.4534,9.385725982,17.45899487,5.259660015,90.72533706,102.8269137,89.87842845
5956,Li5Mn16O25,0.3646,7.634534544,7.882907134,7.348360771,90.81982347,91.25892204,90.31949656
5957,Al4F4K3Li6O32Si11,0.4789,5.273639768,5.323302857,29.55836837,91.29858783,90.4098767,120.0322846
5958,Cu6Li2Mn9O32Ru7,0.367,8.177411968,8.120385956,8.177472187,89.34912184,91.92201787,89.35261826
5959,Ba4Li5Mo16O64Tm7,2.689,5.105720545,12.48052546,18.98858931,90.14643581,92.54069662,90.16008366
5960,Co8Li4O32Ti11,0.3751,8.15901173,8.259248663,8.219273943,88.40577591,90.53798669,89.97715568
5961,Li5Ni7O42Ti16,0.3891,4.999721975,4.99971357,32.62287584,90.0004193,89.99927731,120.0037245
5962,Li6Ni2O42Ti19,0.3933,5.066873067,5.066870948,32.697619,90.0009671,89.99852224,120.0061989
5963,AlCaF3Fe4Mg5MnNa4O45Si15,0.8291,9.476523235,17.54345498,5.217801799,90.001599,104.2128697,89.99692441
5964,Al2F2Fe8Li2Na4O46Si14,0.7464,9.372617101,17.55385617,5.277507447,90.02413167,103.7391328,89.97025253
5965,AlCa2F3Fe5Mg5Na4O45Si15,0.6301,9.549065427,17.56807631,5.201792593,89.96407483,104.6346541,90.14140424
5966,Ca2F2Fe4KLiMg4MnNa2O46Si16,0.8148,9.716031678,17.68994305,5.254483792,89.94884914,104.5158423,90.07505012
5967,Li2Mo4O16,0.3876,5.593791535,4.436204072,10.4363565,90.00529295,89.995865,85.20346267
5968,GdLi3Mo4O16,3.3537,5.124789783,5.124912054,10.72690892,89.99826771,89.99835391,89.99781881
5969,Al12Ca6Li7,0.3796,5.69674252,5.887389821,18.30113309,89.99865309,89.99912728,117.9451696
5970,Al16Fe7LiO74Si20,0.6406,16.33879177,9.585842276,9.375212479,90.71481747,89.07657332,89.75870675
5971,Li7O48P12V6Zr2,2.2798,11.99013586,8.689500545,8.668006923,90.38532947,90.33326644,89.26267269
5972,Li11O48P12V6Zr2,3.1029,12.17464911,8.688543456,8.724614608,89.92239212,89.77746532,89.97763902
5973,K3O8Ti2,0.3702,3.712921445,15.14595208,3.0831992,90.81754097,90.00002701,89.99979031
5974,Al19Fe2MgO48Si8,0.3961,7.789963186,16.39721491,5.580154809,89.99999194,90.36023105,89.9999986
5975,K3Li5Mn4Na3O60Si24Zn,2.8285,10.08839653,10.09098192,13.97199931,89.98407365,90.01108086,119.988108
5976,Fe3K3Li2MgMn2Na3O60Si24YZn,0.7702,10.18547435,10.04551213,14.26287718,89.98472561,89.90052447,120.0742506
5977,Al4Be2Li4O36Si12,6.1334,9.369264182,9.393562876,9.327802495,89.9995335,90.00014448,120.095987
5978,Al4B8Be4K2Li4O27,0.4094,7.53837247,7.452892854,7.554328152,89.70833025,90.31193067,88.81692624
5979,AlF4Fe5Mg5Na5O44Si15,0.874,9.476339815,17.4477096,5.217904853,89.97067446,104.3872552,90.02430396
5980,Cr6Fe3Li10O32Sb5,0.3648,8.251705842,8.344065635,8.49274606,90.57238517,91.70863628,91.30083344
5981,AgHf12Li18S32,1.47,10.74838118,10.74683393,10.3415183,88.143174,91.85181961,91.30190209
5982,AgHf12Li22S32,0.498,10.3719287,10.45762815,10.40066813,89.28903914,89.59908293,89.29910089
5983,AgHf12Li17S32,1.4066,10.61158288,10.61529744,10.83157869,91.10835795,91.10714926,89.18034873
5984,Al9Fe5Li8Mg7O96Si31,0.4734,18.18017836,17.49937535,5.224704262,90.07728093,90.13758419,90.16003715
5985,Al7Fe7Li8Mg6O96Si32,0.9754,18.11788637,17.46077346,5.214194612,90.0071457,90.038013,89.9774153
5986,Fe3K2Li6NaO60Si24Zr,2.1155,9.951774396,9.951769427,14.19507448,90.00002416,89.99996191,120.002783
5987,Al5Li5O24Si7,4.9983,7.66619649,7.667302305,9.090334283,90.03913465,89.69172161,90.72948875
5988,Al6Li4O24Si6,4.7531,7.709155224,7.682969643,9.247066874,89.10865155,90.52055795,89.9437457
5989,Al3Li3O24Si9,5.2496,7.558658329,7.58790916,9.12939521,90.46826993,90.44224009,90.05795666
5990,AlBe6CrFeMgO38Si12,2.1977,9.217682997,9.21768301,9.139057392,89.99994863,89.99994877,120.0102493
5991,Al3Be5LiMgO38Si12,6.2572,9.332286637,9.332359709,9.202513246,89.98427909,89.98406892,119.8004577
5992,FeLi15Mo12O48,1.0341,4.995956861,10.24079989,17.47509,89.16473388,91.15692885,89.18289121
5993,Cr7Li9Na2O72P18Ti5,0.3658,8.317261171,8.299211187,22.01817501,90.17132129,90.31034802,119.92415
5994,F8K2Li5O32P8V8,0.3895,12.68452585,6.288889068,10.56955634,90.06913355,89.94498208,89.49628929
5995,F8KLi4O32P8V8,2.9342,12.65893711,6.251640419,10.52729643,89.99916076,89.92788386,90.20648522
5996,Cs12Li5O64W16Zn7,4.3266,12.22517254,12.23161543,12.14787051,89.98408415,89.98441838,90.00108669
5997,Li25Mo7O28,0.3667,8.313604006,8.081870924,8.792244574,89.90205551,89.78525034,89.48273698
5998,Ba2La4LiO14Ru3,0.372,5.480084347,5.466751681,19.8991052,89.74203216,89.09244255,90.75362362
5999,Ca3Li3Nb6O20,0.3826,3.917124036,3.893215142,26.54926305,90.05568257,89.75168493,90.00656975
6000,Co10Li14O56P16,0.3866,9.586212934,9.557344711,10.67647709,90.00099692,100.3538874,90.00063736
6001,Li11Mo12O48Sc5,2.6726,5.120050282,10.52541088,17.58024793,89.9973878,89.98290762,90.2347039
6002,Li15O16PSi3,4.6546,10.57996315,6.170532215,4.967521079,89.78332707,91.13050441,90.45883562
6003,Cu12Li4Mo12O48,2.0845,10.48827348,5.042283736,20.3239274,91.02158733,121.0598572,90.00864376
6004,F32Li21Ni3,5.9992,8.170435754,8.320232471,8.170497715,90.44461455,89.55976449,89.55522406
6005,Li8Mn5Mo12O48,0.4274,4.96048519,10.2344301,17.15373868,89.97951525,90.85930402,90.78783078
6006,B14K18La6Li6O42,4.1314,11.50646406,10.17246041,12.31258669,88.50438123,121.8805017,90.78624295
6007,Li6O72P18Zr12,0.37,8.912671398,8.890651384,22.37426781,89.93384114,90.38979768,119.6519081
6008,Al21B9Fe4LiMnO93Si18,1.489,15.76103123,15.77601319,7.159797972,89.80594854,90.23893091,119.9700687
6009,Al20B9Fe7Na2O93Si18,1.3905,15.63319461,15.62233769,7.02098435,89.92876634,90.02633449,120.1313656
6010,Al20B9FFe3Mg4Na3O92Si18,1.4473,15.72073896,15.69069936,7.058451983,89.4671388,90.22421478,120.0632694
6011,Al23B9Fe5Na2O93Si17,1.4379,15.63999607,15.62924096,7.025635837,89.94551582,90.24863357,120.0067135
6012,Al21B9FFe5MgNa3O92Si18,1.2944,15.61919111,15.6490581,7.055563299,90.02618485,90.13182505,120.0120004
6013,Al4Li13O44Te16,1.3207,19.37283787,5.071606524,10.5488921,89.83106858,111.11088,89.97799271
6014,Li20O72V18Zn16,2.447,14.16084936,14.17484589,9.43412747,90.02580906,89.92577008,120.051588
6015,Li19O72V18Zn17,1.4558,14.15938253,14.20190146,9.437960583,89.8853722,90.07696735,120.1915902
6016,Li2Na6Nb8O24,2.7301,5.401316445,15.60302418,5.512381697,90.20102487,90.06896129,89.71715937
6017,Li12NO15P4,5.6591,6.141280732,10.51512673,4.912075397,89.91812821,89.7919514,89.60878363
6018,Li9O16P4,6.2518,6.120588205,10.57257488,4.977497496,89.57861453,89.99938599,90.00788133
6019,Li6Mn7O32Ti11,0.3699,8.230200471,8.201167647,8.155090373,89.67271956,89.93323032,90.24596058
6020,Al22B9CaLi5Na2O91Si18,0.4251,15.8252906,15.92695086,7.188396696,89.93476469,89.68122654,120.1153571
6021,Ba26Li10Se64Sn16,1.9987,15.2030577,15.30231067,15.21042196,90.44312437,89.96470437,90.27157586
6022,B9Li3O28Sr3Tb6,1.0615,10.24995193,10.29405953,6.362259834,89.42919374,90.05298133,118.4419159
6023,Ge44Li340Si36,0.3926,18.49457381,18.4955909,18.49163689,90.00269023,89.99826727,90.00144567
6024,Ge62Li340Si18,0.3889,18.52946141,18.53207727,18.52941611,90.00422262,90.00216242,90.00153383
6025,Ga16Ge20Li18O72,0.4874,14.02863273,13.98778798,9.337423838,90.08867796,90.11840237,120.2337023
6026,Ga21Ge15Li18O72,2.1621,14.01027976,13.96209283,9.323835612,90.01459189,90.27296676,119.8351638
6027,Li17O72P18Ti12,3.3971,8.342317813,8.381977795,22.81675776,89.64256391,90.286661,119.9296902
6028,Al23Fe7O48Si5,0.434,7.9610457,16.70114375,5.679896489,90.83303055,89.92828436,90.05936098
6029,Al19B9CaFe5Na3O93Si18Ti2,0.9803,15.70313597,15.69510735,7.061499779,90.10570094,89.56303007,119.9895203
6030,Ba4La6Li6O64W16,0.4616,5.288555074,13.02716486,19.04214079,91.14853924,90.73323534,90.50941279
6031,Al5Li6Na3O72P18Ti7,2.3233,8.488314541,8.49856706,21.10002307,90.39876908,90.09882162,120.0509245
6032,AlLiNa6O72P18Ti11,0.5379,8.532796946,8.534209884,21.72962086,90.25655131,89.72088397,119.9200612
6033,MnO2S3Sr2,0.3828,3.890030378,3.890015728,9.211401871,90.00001019,89.99999739,90.00000004
6034,Ba30Li6S64Sn16,2.5322,14.83900298,14.82703581,14.9034788,91.07170523,90.70288694,89.28831773
6035,B6Ba2O18Zn8,0.7263,6.650124889,4.888718887,12.15522452,89.99997067,89.41163279,89.99998129
6036,LiMnO2S3Sr2,0.3774,4.406084114,3.606590364,9.55550835,89.99999819,89.99986917,89.9999989
6037,Al2F16K7Li3Mg20O80Si30,0.3763,5.27881163,9.166797069,41.04233359,90.22624781,99.82690665,89.96850865
6038,Al3F16K5Li5Mg19O80Si29,0.7585,5.277187261,9.175583676,40.82865514,90.02371335,100.0436001,89.96173788
6039,Li3Mn16O28,0.3699,7.77101039,7.629888859,7.806238721,88.93802281,89.2422422,91.81647678
6040,CaF3Fe6K2Mg4Na3O45Si16,0.7438,9.674669446,17.54908725,5.193407956,89.98469874,105.2038426,90.03054651
6041,Be4Ca2LiMn4O34P6,0.3654,6.288234056,10.15142939,9.801504961,73.16654585,84.18298786,86.30420833
6042,Be6K2Na5O32P6,0.4786,11.51992669,11.56418396,4.71900783,90.44394932,89.42213533,120.3973284
6043,F11Li8O69W24,0.3679,12.74595798,15.17941841,7.401333961,89.94753512,89.97179749,90.00398681
6044,AlCaF4Fe5LiMg4Na3O44Si15,0.8767,9.61511093,17.67589252,5.266668347,90.04938448,104.5384352,90.11145837
6045,F3Fe6Li2Mg2Na4O45Si16,0.856,9.463344842,17.52131501,5.268629836,89.99996644,103.7778697,89.99973333
6046,F2Fe6KLiMg2MnNa4O46Si16,0.7726,9.554332541,17.55959407,5.254313762,89.87220958,103.8550493,90.04899434
6047,Al3F4Fe6Li2Mg2Na5O44Si13,0.8926,9.507214412,17.62886663,5.296721017,89.69883843,104.2929308,89.80293959
6048,Al19Fe3Mg2O48Si6,0.3745,7.786966007,16.39172018,5.613773057,90.01148981,89.96112868,90.09158488
6049,B2Li3O6Zn,5.2891,4.539133964,4.873466649,6.573770436,54.71856067,69.27707601,61.75685923
6050,Li2O31Ta12,1.4683,16.87272583,3.865937776,9.051875643,90.00000048,89.62993932,90.00000002
